Date,open,high,low,Close,Volume
2020-07-21,830.84998,830.84998,830.84998,830.84998,NaN
2020-07-22,830.22998,830.22998,830.22998,830.22998,NaN
2020-07-23,829.92999,829.92999,829.92999,829.92999,NaN
2020-07-24,829.06,829.06,829.06,829.06,NaN
2020-07-27,827.34998,827.34998,827.34998,827.34998,NaN
2020-07-28,830.04999,830.04999,830.04999,830.04999,NaN
2020-07-29,829.21002,829.21002,829.21002,829.21002,NaN
2020-08-03,818.96002,818.96002,818.96002,818.96002,NaN
2020-08-04,823.28003,823.28003,823.28003,823.28003,NaN
2020-08-05,825.27002,825.27002,825.27002,825.27002,NaN
2020-08-06,829.22998,829.22998,829.22998,829.22998,NaN
